chembl_id,smiles
CHEMBL432508,CCOc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL58880,CC1CCCC(C)N1CCCC(C(N)=O)(c1ccccc1)c1ccccn1
CHEMBL162,CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)NC4
CHEMBL56223,CCOC(=O)c1c(NC(=O)NN2CCOCC2)sc2c1CCN(C(C)=O)C2
CHEMBL294464,O=C(CCCCCCNC(=O)c1c[nH]c2ccccc12)NO
CHEMBL52513,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2
CHEMBL56206,CC1CCCC(C)N1CCC(C(N)=O)(c1ccccc1)c1ccccc1
CHEMBL56205,CC1CCCC(C)N1CCC(O)(c1ccccc1)c1ccccc1
CHEMBL293338,CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c(CO)c(CO)c4c5ccccc5n2c4c31
CHEMBL299334,CSCCN1C(=O)c2ccccc2Oc2nc(Cl)ccc21
CHEMBL300670,CC(=O)Nc1ccc(-c2c(-c3ccccc3)c3n(c2CC(=O)O)CC(C)(C)C3)cc1
CHEMBL54658,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(O)cc3)c(CC(=O)O)n2C1
CHEMBL54441,CCOC(=O)c1c(NC(=O)NC(Cc2ccccc2)C(=O)OC)sc2c1CCN(C(C)=O)C2
CHEMBL301246,CCNC(=O)Nc1sc2c(c1C(=O)OCC)CCN(C(C)=O)C2
CHEMBL53223,CCOC(=O)c1c(NC(=O)Nc2cccnc2)sc2c1CCN(C(C)=O)C2
CHEMBL298142,Cc1cccc(C)c1NC(=O)CN1CCN(c2ccccn2)CC1
CHEMBL299724,CC(C)CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2
CHEMBL292239,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc([N+](=O)[O-])cc3)c(CC(=O)O)n2C1
CHEMBL300467,Clc1ncc(C2CC3CCC2N3)cc1I
CHEMBL55565,Cc1csc(-c2cc(-c3ccc(F)cc3)c(-c3ccncc3)n(C)c2=O)n1
CHEMBL55480,COc1cccc(N2CCN(CCC(=O)Nc3ccccc3N)CC2)n1
CHEMBL301250,CCOC(=O)c1c(NC(=O)OCCN2CCOCC2)sc2c1CCN(C(C)=O)C2
CHEMBL294399,CC(=O)N1CCc2c(sc(NC(=O)C(C)C)c2C(N)=O)C1
CHEMBL54515,CC(=O)N1CCc2c(sc(NC(=O)C(C)C)c2C(=O)O)C1
CHEMBL301143,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CN1CCOCC1)CCCC3)C(=O)N2
CHEMBL57775,CCCCOc1cc(C(=O)NCCN2CCN(c3ccccn3)CC2)c2ccccc2n1
CHEMBL418277,Cc1cc([N+](=O)[O-])cc(C)c1C(=O)NCCN1CCN(c2ccccn2)CC1
CHEMBL293819,Cc1ccccc1NC(=O)CCN1CCN(c2ccccn2)CC1
CHEMBL56098,COc1ccc(-c2cc(-c3nc(C)cs3)c(=O)n(C)c2-c2ccnnc2)cc1
CHEMBL59427,Cc1csc(-c2cc(-c3ccncc3)c(-c3ccncc3)n(C)c2=O)n1
CHEMBL59428,O=C(CCN1CCN(c2ccccn2)CC1)Nc1c(Cl)cccc1Cl
CHEMBL300255,Nc1ncnc2c1ncn2C1OC(CCl)CC1OP(=O)(O)O
CHEMBL54116,CNc1ncnc2c1ncn2C1OC(COP(=O)(O)O)CC1OP(=O)(O)O
CHEMBL55804,Nc1ncnc2c1ncn2C1OC(COP(=O)(O)O)CC1OP(=O)(O)O
CHEMBL936,OC(CCCN1CCCCC1)(c1ccccc1)c1ccccc1
CHEMBL300837,O=S(=O)(OC(F)(F)F)c1ccc(C2CC3CCC2N3)cn1
CHEMBL59478,COc1ccc(-c2cc(-c3nccs3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL294653,CN[C@@H]1CC2O[C@@](C)([C@@H]1OC)n1c3ccccc3c3c4c(c5c6ccccc6n2c5c31)C(=O)OC4
CHEMBL300609,Nc1ccc(-c2cc(=O)c3c(N)c(Br)cc(Br)c3o2)cc1
CHEMBL57050,CC(=O)N1CCc2c(sc(NC(=O)C(C)C)c2C(=O)OC(C)C)C1
CHEMBL291487,CC1(C)Cc2c(-c3ccccc3)c(-c3ccc(N)cc3)c(CC(=O)O)n2C1
CHEMBL58882,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1cc3c([nH]1)CCCC3)C(=O)N2
CHEMBL55408,Cc1cc(C)c(C)c(NC(=O)CN2CCN(c3ccccn3)CC2)c1C
CHEMBL55920,CCOC(=O)c1c(NC(=O)C(C)C)sc2c1CCN(Cc1ccccc1)C2
CHEMBL300321,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3ccccc3c1CCCN(C)C)C(=O)N2
CHEMBL53619,COc1ccc(-c2cc(-c3ccccc3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL301010,COc1ccc(-c2cc(C#N)c(=O)n(C)c2-c2ccc(N(C)C)cc2)cc1
CHEMBL54875,Nc1ccc(-c2cc(=O)c3c(N)c(F)cc(F)c3o2)cc1F
CHEMBL54604,COc1cccc(N2CCN(CCC(=O)Nc3ccc([N+](=O)[O-])cc3)CC2)n1
CHEMBL416311,CCCCC(CC)COC(=O)c1c(NC(=O)C(C)C)sc2c1CCN(C(C)=O)C2
CHEMBL55594,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CN1CCOCC1)CCCC3)C(=O)N2
CHEMBL294375,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(=O)O)CCCC3)C(=O)N2
CHEMBL264235,COc1ccc(-c2cc(-c3nc(C)cs3)c(=O)n(C)c2-c2cccnc2)cc1
CHEMBL299924,O=S(=O)(Nc1ccc2c(/C=C/c3ccccn3)cccc2c1)C(F)(F)F
CHEMBL299457,CCOC(=O)c1c(N(C)C(=O)CC)sc2c1CCN(C(C)=O)C2
CHEMBL292006,CCC(=O)OC1(c2ccccc2)CCN(CCCC(=O)c2ccc(F)cc2)C[C@@H]1C
CHEMBL299061,COc1ccc(-c2cc(-c3ncc(C)s3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL56203,Nc1cccc(NC(=O)CCN2CCN(c3ccccn3)CC2)c1
CHEMBL293595,COc1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2
CHEMBL433633,CC(NC(=O)C(CSC(=O)c1ccccc1)C(C)c1ccccc1)C(=O)O
CHEMBL56568,Nc1ccc(-c2cc(=O)c3c(N)c(Cl)cc(Cl)c3o2)cc1
CHEMBL55919,N#C/C=C1/c2ccccc2N=C(N2CCN(CCN3CCOC3=O)CC2)c2ccccc21
CHEMBL301361,CC1CN(C2=Nc3ccccc3/C(=C/C#N)c3ccccc32)CCN1C
CHEMBL413325,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2ccncc2)n(C)c1=O
CHEMBL56300,Nc1ccccc1NC(=O)CCN1CCN(c2ccccn2)CC1
CHEMBL55717,C[C@@H](n1cnc2cc(Cl)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccccc1F
CHEMBL55467,COc1ccc(-c2cc(-c3noc(C)n3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL56290,CCCN(C(=O)CCl)C1CCc2cc(OC)c(OC)cc2C1
CHEMBL300809,Cc1ccc2c(c1)N=C(N1CCN(CCN3CCOC3=O)CC1)c1ccccc1/C2=C\C#N
CHEMBL54897,CC1CN(C)CCN1C1=Nc2ccccc2/C(=C/C#N)c2ccccc21
CHEMBL300112,CCCCCCCCNC(=O)c1cnc2ccc(C(=O)O)cc2c1O
CHEMBL291973,CN1CC[C@]23c4c5ccc(O)c4O[C@H]2Cc2c([nH]c4ccccc24)[C@H]3[C@H]1C5
CHEMBL54778,Oc1ccc(OCCN2CCC(Cc3ccccc3)CC2)cc1
CHEMBL291472,C[C@@H](NC(=O)c1ccc(Cl)cc1NC=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
CHEMBL410034,C[C@@H](N1CNc2cc(Cl)ccc2C1=O)[C@](O)(Cn1cncn1)c1ccc(F)cc1F
CHEMBL55250,C/C(=C\COc1ccccc1)CC/C=C(\C)C1=CC(=O)C(C)(C)O1
CHEMBL292824,CCOC(=O)c1cc(C)cn1S(=O)(=O)c1cc(Cl)ccc1N
CHEMBL293706,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)OC)cc1
CHEMBL56761,COc1ccc(-c2cc(-c3nc(C)ns3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL55570,COc1ccc(-c2cc(-c3noc(C4CC4)n3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL55777,COc1ccc(-c2cc(-c3nc(C)no3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL294462,CC(O)c1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL55798,COc1cccc(OC/C=C(\C)CC/C=C(\C)C2CC(=O)C(C)(C)O2)c1
CHEMBL55357,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1CCc1ccc(C(=O)O)cc1
CHEMBL299064,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(C(=O)O)c(C(=O)O)c1
CHEMBL55983,O=C(O)Cc1ccc2c(=O)cc(Cc3ccc(O)cc3)oc2c1
CHEMBL56651,C[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1
CHEMBL56653,CC(C)[C@@H](CN1CCCC1)N(C)C(=O)Cc1ccc(Cl)c(Cl)c1
CHEMBL57834,C[C@@H](n1cnc2cc(Cl)ccc2c1=O)[C@](O)(Cn1cncn1)c1ccc(Cl)cc1Cl
CHEMBL59364,CCOC(=O)c1cccn1S(=O)(=O)c1c(N)cccc1Cl
CHEMBL294870,Oc1ccc2c(c1)[C@@]13CCCCC1[C@@H](C2)N(CC1CCC1)CC3
CHEMBL293551,CC1CN(c2ccccn2)CCN1CCC(=O)Nc1ccc([N+](=O)[O-])cc1
CHEMBL56950,COc1cccc(N2CCN(CCC(=O)Nc3ccccc3[N+](=O)[O-])CC2)n1
CHEMBL294662,NC(=O)c1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL413543,CCOC(=O)c1cc(CO)cn1S(=O)(=O)c1cc(Cl)ccc1N
CHEMBL56353,C=Cc1cc(C(=O)OCC)n(S(=O)(=O)c2cc(Cl)ccc2N)c1
CHEMBL55231,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1-c1ccc(C(=O)O)cc1
CHEMBL56085,CCCCc1ncc(/C=C(\Cc2cccs2)C(=O)O)n1Cc1ccc(CC(=O)O)cc1
CHEMBL56086,CN1CCN(C2=Nc3cc(Cl)ccc3/C(=C/C#N)c3ccc(Cl)cc32)CC1
CHEMBL294168,CN1CC[C@]23c4c5cc6sc(N)nc6c4OC2[C@@H](O)CCC3[C@H]1C5
CHEMBL55210,COc1ccc(C(=O)N[C@H](C(=O)N2CCC[C@H]2C(=O)N[C@H](C(=O)C(F)(F)F)C(C)C)C(C)C)cc1
CHEMBL58826,O=C1CNC(=O)N1CCCCN1CCC(Cc2ccccc2)CC1
CHEMBL57543,COc1cccc(C(=O)NC2(C(=O)c3cc(C)cc(C)c3)CCCC2)c1C
CHEMBL299671,CCC(CC)(NC(=O)c1cccc(OC)c1C)C(=O)c1cc(C)cc(C)c1
CHEMBL56235,N#C/C=C1/c2ccccc2N=C(N2CC[N+]([O-])(CCO)CC2)c2ccccc21
CHEMBL292457,N#C/C=C1/c2ccccc2N=C(N2CCN(CCO)CC2)c2ccccc21
CHEMBL294600,COc1ccc(-c2cc(-c3nc(C)cs3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL53901,Cc1cc(C)cc(COCC(NCC(N)=O)C(c2ccccc2)c2ccccc2)c1
CHEMBL55923,N#Cc1ccc(CN(Cc2cc(-c3ccccc3Cl)on2)C(Cc2ccccc2)C(N)=O)cc1
CHEMBL298732,COC(=O)c1cc(-c2ccccc2)c(-c2ccc(N(C)C)cc2)n(C)c1=O
CHEMBL430585,CCOC(=O)c1c(NC(=O)N2CCOCC2)sc2c1CCN(C(C)=O)C2
CHEMBL55829,CCOC(=O)c1c(NC(=O)N2CCCCC2)sc2c1CCN(C(C)=O)C2
CHEMBL291335,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2cccnc2)n(C)c1=O
CHEMBL291336,O=C(CCN1CCN(c2ccccn2)CC1)Nc1cccc(C(F)(F)F)c1
CHEMBL54507,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2ccccn2)n(C)c1=O
CHEMBL299498,Cn1ccc2cc(NC(=O)Nc3ccnc4ccccc34)ccc21
CHEMBL52087,CSc1ccc(Oc2c(C)cc(-n3ncc(=O)[nH]c3=O)cc2C)cc1
CHEMBL54932,COc1c(C)cnc(CCC2(C)Nc3ccccc3S2)c1C
CHEMBL54002,CCCCCCSc1nccnc1OC1CN2CCC1C2
CHEMBL55905,CCC(=O)Nc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL55768,CO/C1=C\C(C)=C\[C@@H](C)C(=O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)C(=O)O)OC1=O
CHEMBL55526,CCc1nc(N)nc(N)c1-c1ccc(Cl)c(/N=C/N(C)C)c1
CHEMBL54606,COc1cccc(NC(=O)CCN2CCN(c3ccccn3)CC2)c1
CHEMBL55902,O=C(CCN1CCN(c2ccccn2)CC1)Nc1ccc(NC(=O)Nc2ccccc2)cc1
CHEMBL57172,O=C(Nc1ccc2[nH]ccc2c1)Nc1ccnc2ccccc12
CHEMBL417784,Cc1cc(C)cc(COCC(N)C(c2ccccc2)c2ccccc2)c1
CHEMBL56905,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1Oc1ccc(C(C)O)cc1
CHEMBL56176,NC(COCc1ccccc1)C(c1ccccc1)c1ccccc1
CHEMBL418458,COc1c(C)cnc(CCC2(C)Nc3cc(C)ccc3S2)c1C
CHEMBL937,CCN(CC)C(=O)N1CCN(C)CC1.O=C(O)CC(O)(CC(=O)O)C(=O)O
CHEMBL56961,CC(=O)Nc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL56354,CC1=C(C(=O)O)N2C(=O)C(NC(=O)C(N)c3csc4ccccc34)C2SC1
CHEMBL55294,CCOC(=O)c1c(NC(=O)C(C)C)sc2c1CCN(C(=O)c1ccccc1)C2
CHEMBL293082,CO/C1=C\C(C)=C\[C@@H](C)[C@@H](O)[C@@H](C)C/C(C)=C/C=C/[C@H](OC)[C@@H]([C@@H](C)[C@@H](O)[C@H](C)C(=O)O)OC1=O
CHEMBL298566,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(=O)N2
CHEMBL55410,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCNCC1)CCCC3)C(=O)N2
CHEMBL55638,CNC(=O)Nc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL293544,CSc1ccc(Oc2ccc(-n3ncc(=O)[nH]c3=O)cc2C)cc1
CHEMBL56460,Cc1cc(/C=C/c2ccccc2Br)cc(C)c1O
CHEMBL57030,NC(=O)Nc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL57083,CCOC(=O)C(=O)Nc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL57863,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCOCC1)CCCC3)C(=O)N2
CHEMBL294712,CCOC(=O)c1c(NC(=O)C(C)C)sc2c1CCN(C)C2
CHEMBL55496,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCC(O)CC1)CCCC3)C(=O)N2
CHEMBL300288,CCCN1C(=O)c2ccccc2S(=O)(=O)c2ccccc21
CHEMBL55694,COc1ccc(-c2cc(C#N)c(OC)nc2-c2ccc(N(C)C)cc2)cc1
CHEMBL56794,Cc1cc2c(c(S(C)(=O)=O)c1)N(C)C(=O)c1cccnc1O2
CHEMBL56106,CCCCCCSc1cncc(OC2CN3CCC2C3)n1
CHEMBL293712,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(=O)N2
CHEMBL55301,Cc1onc2c(=O)n(CCCC(=O)O)nc(-c3ccccc3)c12
CHEMBL55924,CC(=O)c1c(-c2ccccc2)nn(CC(=O)O)c(=O)c1Nc1ccc(Cl)cc1
CHEMBL293345,CCCCCCSc1nccnc1O[C@@H]1CN2CCC1C2
CHEMBL56012,O=C(CCCCCCNC(=O)c1cc2ccccc2o1)NO
CHEMBL291308,COc1ccc(-c2cc(C#N)c(O)nc2-c2ccc(N(C)C)cc2)cc1
CHEMBL56271,CCOC(=O)c1c(NC(=O)N2CCNCC2)sc2c1CCN(C(C)=O)C2
CHEMBL417943,CCOC(=O)c1c(NC(=O)N2CCN(C=O)CC2)sc2c1CCN(C(C)=O)C2
CHEMBL59319,CCOC(=O)c1c(NC(=O)C(C)C)sc2c1CCN(CC)C2
CHEMBL56088,CCOC(=O)c1c(NC(=O)C(C)C)sc2c1CCSC2
CHEMBL56170,CCc1nc(N)nc(N)c1-c1ccc(N(C)Cc2ccccc2)c([N+](=O)[O-])c1
CHEMBL56157,O=C(CCCCCCNC(=O)c1cc2ccccc2[nH]1)NO
CHEMBL301271,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCC(N)=O)CCCC3)C(=O)N2
CHEMBL59197,COc1ccc(-c2cc(-c3ccsc3)c(=O)n(C)c2-c2ccncc2)cc1
CHEMBL57694,CCCC(C(=O)O)n1nc(-c2ccccc2)c2c(C)onc2c1=O
CHEMBL56988,CC(=O)c1c(-c2ccccc2)nn(CC(=O)O)c(=O)c1NCCc1ccccc1
CHEMBL291339,CCCCCCSc1nccnc1O[C@H]1CN2CCC1C2
CHEMBL296185,CNS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCOCC1)CCCC3)C(=O)N2
CHEMBL55475,Cc1onc2c(=O)n(C/C=C/C(=O)O)nc(-c3ccccc3)c12
CHEMBL58927,COC(=O)c1cc(-c2ccccc2)c(-c2ccccc2)n(C)c1=O
CHEMBL301195,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2ccccc2)n(C)c1=O
CHEMBL56746,COC(=O)c1cc(-c2ccc(OC)cc2)c(-c2ccc(N(C)C)cc2)n(C)c1=O
CHEMBL294619,CNOC(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2
CHEMBL293724,CCC(C(=O)O)n1nc(-c2ccccc2)c2c(C)onc2c1=O
CHEMBL55398,Oc1c(C(c2ccco2)c2ccc3cccnc3c2O)ccc2cccnc12
CHEMBL55399,CCOC(c1ccc(OC)cc1)c1ccc2cccnc2c1O
CHEMBL294194,COc1cc(OC)c2cc(C(=O)NCCCCCCC(=O)NO)[nH]c2c1
CHEMBL297690,CCCCCCSc1nccnc1SC1CN2CCC1C2
CHEMBL54219,CCCCCCOc1nccnc1SC1CN2CCC1C2
CHEMBL56639,N#Cc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL56696,CC(C)Sc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL57222,CCc1nc(N)nc(N)c1-c1ccc(Cl)c([N+]#N)c1.F[B-](F)(F)F
CHEMBL56094,CC1CCCC(C)N1CCCC(O)(c1ccccc1)c1ccccc1
CHEMBL56305,CC(=O)c1ccc(NC(=O)CCN2CCN(c3ccc(Br)cn3)CC2)cc1
CHEMBL56310,COc1ccc(C(c2ccc3cccnc3c2O)c2oc(CO)cc(=O)c2O)cc1
CHEMBL292819,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(C(=O)O)cc32)[nH]c2c1CCCC2
CHEMBL58487,O=C(CCCCCCNC(=O)c1cc2cc(F)ccc2[nH]1)NO
CHEMBL294447,Cc1ccc2[nH]c(C(=O)NCCCCCCC(=O)NO)cc2c1
CHEMBL299685,O=C(O)Cn1nc(-c2ccccc2)cc(NCCc2ccccn2)c1=O
CHEMBL56431,O=C(CCN1CCN(c2ccccn2)CC1)Nc1ccc(O)cc1
CHEMBL57079,O=C(CCN1CCN(c2ccccn2)CC1)Nc1ccc(Cl)cc1
CHEMBL417956,CCOC(=O)c1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL294488,O=C1CNC(=O)N1CCCN1CCC2c3cc(F)ccc3N(c3ccc(F)cc3)C2C1
CHEMBL294025,O=C1CNC(=O)N1CCN1CCC2c3cc(F)ccc3N(c3ccc(F)cc3)C2C1
CHEMBL418274,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccccc32)[nH]c2c1CCCC2
CHEMBL293334,CCS(=O)(=O)Cc1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN(C)C)CCCC3)C(=O)N2
CHEMBL59087,O=C(O)Cn1nc(-c2ccccc2)cc(NCCc2ccccc2)c1=O
CHEMBL54283,CCS(=O)(=O)c1ccc2c(c1)/C(=C/c1[nH]c3c(c1CCCN1CCN(C)CC1)CCCC3)C(=O)N2
CHEMBL55324,O=C(CCN1CCN(c2ccccn2)CC1)Nc1cccc([N+](=O)[O-])c1
CHEMBL55326,O=C(CCN1CCN(c2ccccn2)CC1)Nc1ccccc1[N+](=O)[O-]
CHEMBL57194,CC(=O)c1c(-c2ccccc2)nn(CC(=O)O)c(=O)c1NCc1ccccc1
CHEMBL433458,CC(=O)c1c(-c2ccccc2)nn(CC(=O)O)c(=O)c1Nc1ccccc1
CHEMBL56276,CC(=O)c1c(-c2ccccc2)nn(CCCC(=O)O)c(=O)c1N
CHEMBL56304,CC(=O)c1c(-c2ccccc2)nn(CCC(=O)O)c(=O)c1N
CHEMBL418095,CCOC(c1ccc(OC)cc1)c1c(O)ccc2ncccc12
CHEMBL56770,CC1c2ccccc2CC1C(=O)NCCCCCCC(=O)NO
CHEMBL57106,Cc1c(C(=O)NCCCCCCC(=O)NO)oc2ccccc12
CHEMBL301663,CN(C)CCCc1c(/C=C2\C(=O)Nc3ccc(F)cc32)[nH]c2c1CCCC2
CHEMBL291488,NC(=O)C(Cc1c[nH]cn1)N(Cc1ccccc1)Cc1cc(-c2ccccc2)on1
CHEMBL56468,CCCOc1cc(Cc2cnc(N)nc2N)cc(OCCC)c1
CHEMBL56416,O=C(O)Cn1nc(-c2ccccc2)cc(NCc2ccccc2)c1=O
CHEMBL57252,NS(=O)(=O)c1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL293496,O=C(CCN1CCN(c2ccccn2)CC1)Nc1ccc([N+](=O)[O-])cc1
CHEMBL56580,O=C(NCCN1CC[C@H]2[C@H](C1)c1cc(F)ccc1N2c1ccc(F)cc1)C(CO)c1ccccc1
CHEMBL57551,CN(C)c1ccc(C(=O)N[C@@H](CS)C(=O)N[C@@H](Cc2ccccc2)C(N)=O)cc1
CHEMBL300153,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1ccoc1
CHEMBL56755,Cc1cc(-n2ncc(=O)[nH]c2=O)cc(Cl)c1Oc1ccc(Cl)cc1
CHEMBL56934,CCN(C)S(=O)(=O)c1ccc(Oc2c(C)cc(-n3ncc(=O)[nH]c3=O)cc2Cl)c(Cl)c1
CHEMBL301223,O=C(CCCCCCNC(=O)c1cc2cc(Br)ccc2[nH]1)NO
CHEMBL55811,NC(=O)C(Cc1ccccc1)N(Cc1ccc([N+](=O)[O-])cc1)Cc1cc(-c2ccccc2Cl)on1
CHEMBL54176,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1ccsc1
CHEMBL57081,Cc1ccc(-c2cc(CN(Cc3cccc(Br)c3)C(CCCCN)C(N)=O)no2)cc1
CHEMBL57029,C[C@H]1CN(CCCC(=O)c2ccc(F)cc2)CCC1(O)c1ccccc1
CHEMBL57034,CCCOc1cc(Cc2cnc(N)nc2N)cc(OCC)c1
CHEMBL293572,CCOC(=O)c1c(N(C)C(=O)N(CC)CC)sc2c1CCN(C(C)=O)C2
CHEMBL56214,COc1ccc2cc(C(=O)NCCCCCCC(=O)NO)[nH]c2c1
CHEMBL292867,CC1CCCC(C)N1CCCC(C(N)=O)(c1ccccc1)c1ccccc1
CHEMBL293812,COc1ccc2[nH]c(C(=O)NCCCCCCC(=O)NO)cc2c1
CHEMBL57792,COc1cccc2[nH]c(C(=O)NCCCCCCC(=O)NO)cc12
CHEMBL418106,O=C(O)Cn1nc2c(c(Cc3nc4cc(C(F)(F)F)ccc4s3)c1=O)CCc1ccccc1-2
CHEMBL60964,CC(=O)c1ccccc1NC(=O)CCN1CCN(c2ccccn2)CC1
CHEMBL56282,CCCCCCCCOc1c(OC)cc(Cc2cnc(N)nc2N)cc1OC
CHEMBL57787,C=C(C)c1c(OC)cc(Cc2cnc(N)nc2N)cc1OC
CHEMBL56318,COc1cc(Cc2cnc(N)nc2N)cc(OC)c1SC
CHEMBL292406,CC1CCC(C)N1CCCC(O)(c1ccccc1)c1ccccc1
CHEMBL59260,CCOC(=O)c1c(NC(=O)N(CC)CC)sc2c1CCN(CC)C2
CHEMBL59313,CC1CCCC(C)N1CC(O)(c1ccccc1)c1ccccc1
CHEMBL57573,CC(=O)c1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL57626,CC(=O)c1cccc(NC(=O)CCN2CCN(c3ccccn3)CC2)c1
CHEMBL57188,O=C(CCN1CCN(c2ccccn2)CC1)Nc1ccccc1Cl
CHEMBL58681,COc1c(C)cnc(CCC2(C)Nc3cc(F)ccc3S2)c1C
CHEMBL57817,COc1ccc(NC(=O)CCN2CCN(c3ccccn3)CC2)cc1
CHEMBL300327,CCOC(=O)c1c(NC(=O)N2CCSC2)sc2c1CCN(CC)C2
CHEMBL56440,CCOC(=O)c1c(NC(=O)N2CCSCC2)sc2c1CCN(C(C)=O)C2
CHEMBL57798,CC(=O)Nc1cccc(COc2cccc3cnccc23)c1Cl
CHEMBL57714,CN(C)c1cccc(NC(=O)Nc2ccnc3ccccc23)c1
CHEMBL291790,Cc1ccc(-c2cc(CN(Cc3ccccc3)C(Cc3ccc(O)cc3)C(N)=O)no2)cc1
CHEMBL57340,NC(=O)C(CO)N(Cc1ccc(Br)cc1)Cc1cc(-c2ccccc2Cl)on1
CHEMBL57664,Cc1ccc(CN(Cc2cc(-c3ccccc3)on2)C(CCCCN)C(N)=O)cc1
CHEMBL294465,Cc1cc(-n2ncc(=O)[nH]c2=O)ccc1Oc1ccc(Br)cc1
CHEMBL57288,O=c1cnn(-c2ccc(Oc3ccc(Cl)cc3Cl)c(Cl)c2)c(=O)[nH]1
CHEMBL291714,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)C(F)(F)F
CHEMBL301413,NC(=O)[C@H](Cc1ccccc1)NC(=O)[C@H](CS)NC(=O)c1cccs1
